evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1642.0,1.0,system,26
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1469.0,1.0,system,27
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1323.0,1.0,system,28
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1176.0,1.0,system,29
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1115.0,1.0,system,30
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,837.0,1.0,system,31
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,811.0,1.0,system,32
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,554.0,1.0,system,33
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,456.0,1.0,system,34
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,265.0,1.0,system,35
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,199.0,1.0,system,36
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,85.0,1.0,system,37
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,31.0,1.0,system,38
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5.0,1.0,system,39
265.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,11511.0,0.9774966032608695,template,0
586.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5031.0,0.8956738472494215,template,1
634.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2688.0,0.8091511137868754,template,2
227.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,285.0,0.556640625,template,3
141.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,template,4
227.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,template,5
197.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,21.0,0.0963302752293578,template,6
177.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,191.0,0.5190217391304348,template,7
65.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,535.0,0.8916666666666667,template,8
45.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,767.0,0.9445812807881774,template,9
37.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,909.0,0.9608879492600423,template,10
30.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,897.0,0.9676375404530745,template,11
31.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1092.0,0.9723953695458593,template,12
44.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1042.0,0.9594843462246777,template,13
77.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,974.0,0.9267364414843007,template,14
84.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,885.0,0.913312693498452,template,15
91.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1147.0,0.9264943457189014,template,16
69.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1183.0,0.944888178913738,template,17
119.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1358.0,0.919431279620853,template,18
113.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1422.0,0.9263843648208469,template,19
99.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1675.0,0.9441939120631342,template,20
94.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1495.0,0.9408432976714916,template,21
132.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1644.0,0.9256756756756757,template,22
